birdID,siteNumber,commonName,scientificName,spring,summer,fall,winter,comment
50758,315,Sooty Tern,Onychoprion fuscatus,1,3,1,NULL,NULL
50757,315,Black-legged Kittiwake,Rissa tridactyla,1,NULL,1,3,NULL
50756,315,Great Black-backed Gull,Larus marinus,5,5,5,5,NULL
50755,315,Glaucous Gull,Larus hyperboreus,3,NULL,1,3,NULL
50754,315,Lesser Black-backed Gull,Larus fuscus,4,2,4,4,NULL
50753,315,Iceland Gull,Larus glaucoides,3,NULL,1,3,NULL
50752,315,Thayer's Gull,Larus thayeri,NULL,NULL,NULL,1,NULL
50751,315,Herring Gull,Larus argentatus,5,5,5,5,NULL
50750,315,California Gull,Larus californicus,1,NULL,NULL,1,NULL
50749,315,Ring-billed Gull,Larus delawarensis,5,2,5,5,NULL
50748,315,Mew Gull,Larus canus,NULL,NULL,NULL,1,NULL
50747,315,Bonaparte's Gull,Larus philadelphia,4,1,2,5,NULL
50746,315,Black-headed Gull,Larus ridibundus,1,NULL,1,1,NULL
50745,315,Little Gull,Larus minutus,3,NULL,NULL,3,NULL
50744,315,Franklin's Gull,Larus pipixcan,NULL,1,NULL,NULL,NULL
50743,315,Laughing Gull,Larus atricilla,5,5,5,2,NULL
50742,315,Red Phalarope,Phalaropus fulicarius,1,NULL,1,NULL,NULL
50741,315,Red-necked Phalarope,Phalaropus lobatus,3,3,1,NULL,NULL
50740,315,Wilson's Phalarope,Phalaropus tricolor,NULL,3,1,NULL,NULL
50739,315,American Woodcock,Scolopax minor,2,1,2,2,NULL
50738,315,Wilson's Snipe,Gallinago delicata,4,3,4,4,NULL
50737,315,Long-billed Dowitcher,Limnodromus scolopaceus,3,2,2,NULL,NULL
50736,315,Short-billed Dowitcher,Limnodromus griseus,4,4,4,3,NULL
50735,315,Ruff,Philomachus pugnax,NULL,1,1,NULL,NULL
50734,315,Buff-breasted Sandpiper,Tryngites subruficollis,NULL,1,1,NULL,NULL
50733,315,Stilt Sandpiper,Calidris himantopus,3,2,3,NULL,NULL
50732,315,Curlew Sandpiper,Calidris ferruginea,NULL,1,NULL,NULL,NULL
50731,315,Dunlin,Calidris alpina,5,3,4,5,NULL
50730,315,Purple Sandpiper,Calidris maritima,NULL,NULL,NULL,1,NULL
50729,315,Pectoral Sandpiper,Calidris melanotos,2,2,4,NULL,NULL
50728,315,Baird's Sandpiper,Calidris bairdii,NULL,1,1,NULL,NULL
50727,315,White-rumped Sandpiper,Calidris fuscicollis,2,3,3,NULL,NULL
50726,315,Least Sandpiper,Calidris minutilla,4,4,4,3,NULL
50725,315,Western Sandpiper,Calidris mauri,2,4,5,2,NULL
50724,315,Semipalmated Sandpiper,Calidris pusilla,4,4,2,NULL,NULL
50723,315,Sanderling,Calidris alba,5,4,5,5,NULL
50722,315,Red Knot,Calidris canutus,2,2,4,2,NULL
50721,315,Ruddy Turnstone,Arenaria interpres,4,4,4,4,NULL
50720,315,Marbled Godwit,Limosa fedoa,2,2,4,2,NULL
50719,315,Hudsonian Godwit,Limosa haemastica,NULL,1,1,NULL,NULL
50718,315,Long-billed Curlew,Numenius americanus,1,1,1,1,NULL
50717,315,Whimbrel,Numenius phaeopus,4,4,2,1,NULL
50716,315,Upland Sandpiper,Bartramia longicauda,NULL,1,NULL,NULL,NULL
50715,315,Lesser Yellowlegs,Tringa flavipes,4,4,2,1,NULL
50714,315,Willet,Tringa semipalmata,5,5,5,5,NULL
50713,315,Greater Yellowlegs,Tringa melanoleuca,4,4,5,4,NULL
50712,315,Solitary Sandpiper,Tringa solitaria,3,2,2,NULL,NULL
50711,315,Spotted Sandpiper,Actitis macularius,2,4,2,1,NULL
50710,315,American Avocet,Recurvirostra americana,NULL,NULL,3,NULL,NULL
50709,315,Black-necked Stilt,Himantopus mexicanus,3,3,3,NULL,NULL
50708,315,American Oystercatcher,Haematopus palliatus,5,5,5,4,NULL
50707,315,Killdeer,Charadrius vociferus,2,3,2,4,NULL
50706,315,Piping Plover,Charadrius melodus,2,2,2,2,NULL
50705,315,Semipalmated Plover,Charadrius semipalmatus,4,4,4,2,NULL
50704,315,Wilson's Plover,Charadrius wilsonia,2,2,3,NULL,NULL
50703,315,American Golden-Plover,Pluvialis dominica,NULL,1,3,NULL,NULL
50702,315,Black-bellied Plover,Pluvialis squatarola,5,2,5,5,NULL
50701,315,Sandhill Crane,Grus canadensis,1,NULL,1,NULL,NULL
50700,315,American Coot,Fulica americana,2,3,4,5,NULL
50699,315,Common Moorhen,Gallinula chloropus,3,3,3,3,NULL
50698,315,Purple Gallinule,Porphyrio martinica,1,NULL,NULL,NULL,NULL
50697,315,Sora,Porzana carolina,2,NULL,2,3,NULL
50696,315,Virginia Rail,Rallus limicola,4,2,4,4,NULL
50695,315,Clapper Rail,Rallus longirostris,5,5,5,5,NULL
50694,315,Black Rail,Laterallus jamaicensis,3,3,3,NULL,NULL
50693,315,Peregrine Falcon,Falco peregrinus,2,NULL,2,2,NULL
50692,315,Merlin,Falco columbarius,2,NULL,4,2,NULL
50691,315,American Kestrel,Falco sparverius,2,NULL,4,5,NULL
50690,315,Red-tailed Hawk,Buteo jamaicensis,3,NULL,3,3,NULL
50689,315,Broad-winged Hawk,Buteo platypterus,1,NULL,NULL,NULL,NULL
50688,315,Red-shouldered Hawk,Buteo lineatus,3,NULL,3,3,NULL
50687,315,Cooper's Hawk,Accipiter cooperii,2,NULL,2,2,NULL
50686,315,Sharp-shinned Hawk,Accipiter striatus,2,NULL,4,4,NULL
50685,315,Northern Harrier,Circus cyaneus,4,2,4,5,NULL
50684,315,Bald Eagle,Haliaeetus leucocephalus,3,3,3,3,NULL
50683,315,Mississippi Kite,Ictinia mississippiensis,3,1,NULL,NULL,NULL
50682,315,Swallow-tailed Kite,Elanoides forficatus,3,NULL,NULL,NULL,NULL
50681,315,Osprey,Pandion haliaetus,4,4,4,1,NULL
50680,315,Turkey Vulture,Cathartes aura,3,NULL,3,3,NULL
50679,315,Roseate Spoonbill,Platalea ajaja,NULL,1,NULL,NULL,NULL
50678,315,Glossy Ibis,Plegadis falcinellus,4,5,2,1,NULL
50677,315,White Ibis,Eudocimus albus,5,5,5,5,NULL
50676,315,Yellow-crowned Night-Heron,Nyctanassa violacea,2,4,2,NULL,NULL
50675,315,Black-crowned Night-Heron,Nycticorax nycticorax,4,4,4,4,NULL
50674,315,Green Heron,Butorides virescens,4,4,2,1,NULL
50673,315,Cattle Egret,Bubulcus ibis,2,5,2,NULL,NULL
50672,315,Reddish Egret,Egretta rufescens,NULL,3,NULL,NULL,NULL
50671,315,Tricolored Heron,Egretta tricolor,5,5,5,5,NULL
50670,315,Little Blue Heron,Egretta caerulea,5,5,5,4,NULL
50669,315,Snowy Egret,Egretta thula,5,5,5,4,NULL
50668,315,Great Egret,Ardea alba,5,5,5,5,NULL
50667,315,Great Blue Heron,Ardea herodias,4,4,5,5,NULL
50666,315,Least Bittern,Ixobrychus exilis,3,3,3,NULL,NULL
50665,315,American Bittern,Botaurus lentiginosus,2,3,2,2,NULL
50664,315,Magnificent Frigatebird,Fregata magnificens,1,1,NULL,NULL,NULL
50663,315,Great Cormorant,Phalacrocorax carbo,2,3,2,2,NULL
50662,315,Double-crested Cormorant,Phalacrocorax auritus,5,2,5,5,NULL
50661,315,Brown Pelican,Pelecanus occidentalis,5,5,5,5,NULL
50660,315,American White Pelican,Pelecanus erythrorhynchos,3,3,3,3,NULL
50659,315,Northern Gannet,Morus bassanus,5,3,2,5,NULL
50658,315,Brown Booby,Sula leucogaster,1,1,NULL,NULL,NULL
50657,315,Masked Booby,Sula dactylatra,NULL,1,NULL,NULL,NULL
50656,315,Leach's Storm-Petrel,Oceanodroma leucorhoa,3,3,NULL,NULL,NULL
50655,315,Wilson's Storm-Petrel,Oceanites oceanicus,2,2,1,NULL,NULL
50654,315,Audubon's Shearwater,Puffinus lherminieri,NULL,2,1,NULL,NULL
50653,315,Manx Shearwater,Puffinus puffinus,3,1,NULL,NULL,NULL
50652,315,Sooty Shearwater,Puffinus griseus,2,2,NULL,NULL,NULL
50651,315,Greater Shearwater,Puffinus gravis,3,2,NULL,NULL,NULL
50650,315,Cory's Shearwater,Calonectris diomedea,2,2,3,NULL,NULL
50649,315,Black-capped Petrel,Pterodroma hasitata,NULL,NULL,1,NULL,NULL
50648,315,Eared Grebe,Podiceps nigricollis,NULL,NULL,1,1,NULL
50647,315,Red-necked Grebe,Podiceps grisegena,1,NULL,1,3,NULL
50646,315,Horned Grebe,Podiceps auritus,2,1,3,4,NULL
50645,315,Pied-billed Grebe,Podilymbus podiceps,4,2,5,5,NULL
50644,315,Common Loon,Gavia immer,4,3,2,5,NULL
50643,315,Red-throated Loon,Gavia stellata,2,NULL,2,5,NULL
50642,315,Ruddy Duck,Oxyura jamaicensis,3,NULL,3,3,NULL
50641,315,Red-breasted Merganser,Mergus serrator,4,3,2,5,NULL
50640,315,Hooded Merganser,Lophodytes cucullatus,2,NULL,2,4,NULL
50639,315,Common Goldeneye,Bucephala clangula,3,NULL,3,2,NULL
50638,315,Bufflehead,Bucephala albeola,4,NULL,2,5,NULL
50637,315,Long-tailed Duck,Clangula hyemalis,3,NULL,3,3,NULL
50636,315,Black Scoter,Melanitta nigra,4,1,2,5,NULL
50635,315,White-winged Scoter,Melanitta fusca,3,NULL,3,3,NULL
50634,315,Surf Scoter,Melanitta perspicillata,2,NULL,2,4,NULL
50633,315,Harlequin Duck,Histrionicus histrionicus,NULL,NULL,1,1,NULL
50632,315,Common Eider,Somateria mollissima,1,NULL,1,1,NULL
50631,315,King Eider,Somateria spectabilis,NULL,NULL,NULL,1,NULL
50630,315,Lesser Scaup,Aythya affinis,4,NULL,2,4,NULL
50629,315,Greater Scaup,Aythya marila,3,NULL,3,2,NULL
50628,315,Ring-necked Duck,Aythya collaris,3,NULL,3,3,NULL
50627,315,Redhead,Aythya americana,3,NULL,3,2,NULL
50626,315,Canvasback,Aythya valisineria,NULL,NULL,3,3,NULL
50625,315,Green-winged Teal,Anas crecca,3,NULL,2,2,NULL
50624,315,Northern Pintail,Anas acuta,2,NULL,4,5,NULL
50623,315,Northern Shoveler,Anas clypeata,3,NULL,3,3,NULL
50622,315,Blue-winged Teal,Anas discors,2,2,2,3,NULL
50621,315,Mallard,Anas platyrhynchos,4,4,4,4,NULL
13629,71,Canada Goose,Branta canadensis,4,4,4,4,NULL
13630,71,Wood Duck,Aix sponsa,4,4,4,4,NULL
13631,71,American Wigeon,Anas americana,3,NULL,NULL,3,NULL
13632,71,Mallard,Anas platyrhynchos,4,4,4,4,NULL
13633,71,Blue-winged Teal,Anas discors,3,NULL,3,NULL,NULL
13634,71,Lesser Scaup,Aythya affinis,3,NULL,NULL,3,NULL
13635,71,Hooded Merganser,Lophodytes cucullatus,3,NULL,3,2,NULL
13636,71,Red-breasted Merganser,Mergus serrator,3,NULL,NULL,NULL,NULL
13637,71,Pied-billed Grebe,Podilymbus podiceps,2,3,2,4,NULL
13638,71,Brown Pelican,Pelecanus occidentalis,3,3,3,3,NULL
13639,71,Double-crested Cormorant,Phalacrocorax auritus,4,2,4,4,NULL
13640,71,Great Blue Heron,Ardea herodias,4,4,5,5,NULL
13641,71,Great Egret,Ardea alba,2,2,2,3,NULL
13642,71,Little Blue Heron,Egretta caerulea,NULL,3,3,NULL,NULL
13643,71,Green Heron,Butorides virescens,4,4,2,NULL,NULL
13644,71,Black Vulture,Coragyps atratus,2,2,2,2,NULL
13645,71,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
13646,71,Osprey,Pandion haliaetus,5,5,2,3,NULL
13647,71,Mississippi Kite,Ictinia mississippiensis,3,NULL,NULL,NULL,NULL
13648,71,Bald Eagle,Haliaeetus leucocephalus,2,2,2,4,NULL
13649,71,Sharp-shinned Hawk,Accipiter striatus,2,NULL,4,4,NULL
13650,71,Cooper's Hawk,Accipiter cooperii,2,3,2,2,NULL
13651,71,Red-shouldered Hawk,Buteo lineatus,5,5,5,5,NULL
13652,71,Red-tailed Hawk,Buteo jamaicensis,4,4,4,5,NULL
13653,71,American Kestrel,Falco sparverius,NULL,NULL,3,3,NULL
13654,71,American Coot,Fulica americana,3,NULL,3,2,NULL
13655,71,Killdeer,Charadrius vociferus,2,2,2,2,NULL
13656,71,Spotted Sandpiper,Actitis macularius,2,2,3,NULL,NULL
13657,71,Solitary Sandpiper,Tringa solitaria,3,3,3,NULL,NULL
13658,71,American Woodcock,Scolopax minor,3,NULL,3,2,NULL
13659,71,Laughing Gull,Larus atricilla,5,5,2,3,NULL
13660,71,Bonaparte's Gull,Larus philadelphia,3,NULL,NULL,NULL,NULL
13661,71,Ring-billed Gull,Larus delawarensis,5,NULL,4,5,NULL
13662,71,Herring Gull,Larus argentatus,3,NULL,3,2,NULL
13663,71,Great Black-backed Gull,Larus marinus,3,NULL,3,2,NULL
13664,71,Forster's Tern,Sterna forsteri,3,3,3,3,NULL
13665,71,Rock Pigeon,Columba livia,5,5,5,5,NULL
13666,71,Mourning Dove,Zenaida macroura,5,5,5,5,NULL
13667,71,Yellow-billed Cuckoo,Coccyzus americanus,4,5,2,NULL,NULL
13668,71,Eastern Screech-Owl,Megascops asio,2,2,2,2,NULL
13669,71,Great Horned Owl,Bubo virginianus,2,2,2,4,NULL
13670,71,Barred Owl,Strix varia,4,4,4,4,NULL
13671,71,Common Nighthawk,Chordeiles minor,3,3,3,NULL,NULL
13672,71,Chuck-will's-widow,Caprimulgus carolinensis,4,2,3,NULL,NULL
13673,71,Whip-poor-will,Caprimulgus vociferus,3,3,3,NULL,NULL
13674,71,Chimney Swift,Chaetura pelagica,4,5,2,NULL,NULL
13675,71,Ruby-throated Hummingbird,Archilochus colubris,4,5,3,NULL,NULL
13676,71,Belted Kingfisher,Ceryle alcyon,4,4,5,5,NULL
13677,71,Red-headed Woodpecker,Melanerpes erythrocephalus,3,NULL,3,NULL,NULL
13678,71,Red-bellied Woodpecker,Melanerpes carolinus,5,5,5,5,NULL
13679,71,Yellow-bellied Sapsucker,Sphyrapicus varius,2,NULL,4,5,NULL
13680,71,Downy Woodpecker,Picoides pubescens,5,5,5,5,NULL
13681,71,Hairy Woodpecker,Picoides villosus,4,4,4,4,NULL
13682,71,Northern Flicker,Colaptes auratus,5,5,5,5,NULL
13683,71,Pileated Woodpecker,Dryocopus pileatus,4,4,4,4,NULL
13684,71,Eastern Wood-Pewee,Contopus virens,2,2,3,NULL,NULL
13685,71,Acadian Flycatcher,Empidonax virescens,4,5,3,NULL,NULL
13686,71,Eastern Phoebe,Sayornis phoebe,2,NULL,4,2,NULL
13687,71,Great Crested Flycatcher,Myiarchus crinitus,4,5,2,NULL,NULL
13688,71,Eastern Kingbird,Tyrannus tyrannus,4,4,2,NULL,NULL
13689,71,White-eyed Vireo,Vireo griseus,4,4,2,NULL,NULL
13690,71,Yellow-throated Vireo,Vireo flavifrons,2,2,3,NULL,NULL
13691,71,Blue-headed Vireo,Vireo solitarius,3,NULL,3,3,NULL
13692,71,Red-eyed Vireo,Vireo olivaceus,4,5,4,NULL,NULL
13693,71,Blue Jay,Cyanocitta cristata,5,5,5,5,NULL
13694,71,American Crow,Corvus brachyrhynchos,5,5,5,5,NULL
13695,71,Fish Crow,Corvus ossifragus,5,5,4,4,NULL
13696,71,Purple Martin,Progne subis,5,5,3,NULL,NULL
13697,71,Tree Swallow,Tachycineta bicolor,2,2,4,3,NULL
13698,71,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2,2,3,NULL,NULL
13699,71,Bank Swallow,Riparia riparia,3,3,3,NULL,NULL
13700,71,Barn Swallow,Hirundo rustica,4,5,2,NULL,NULL
13701,71,Carolina Chickadee,Poecile carolinensis,5,5,5,5,NULL
13702,71,Tufted Titmouse,Baeolophus bicolor,5,5,5,5,NULL
13703,71,Red-breasted Nuthatch,Sitta canadensis,3,NULL,3,3,NULL
13704,71,White-breasted Nuthatch,Sitta carolinensis,4,4,4,4,NULL
13705,71,Brown-headed Nuthatch,Sitta pusilla,2,2,2,2,NULL
13706,71,Brown Creeper,Certhia americana,2,NULL,4,4,NULL
13707,71,Carolina Wren,Thryothorus ludovicianus,5,5,5,5,NULL
13708,71,House Wren,Troglodytes aedon,2,NULL,2,3,NULL
13709,71,Winter Wren,Troglodytes troglodytes,2,NULL,4,5,NULL
13710,71,Golden-crowned Kinglet,Regulus satrapa,2,NULL,4,4,NULL
13711,71,Ruby-crowned Kinglet,Regulus calendula,4,NULL,4,5,NULL
13712,71,Blue-gray Gnatcatcher,Polioptila caerulea,5,5,2,NULL,NULL
13713,71,Eastern Bluebird,Sialia sialis,4,4,4,4,NULL
13714,71,Veery,Catharus fuscescens,3,NULL,3,NULL,NULL
13715,71,Gray-cheeked Thrush,Catharus minimus,NULL,NULL,3,NULL,NULL
13716,71,Swainson's Thrush,Catharus ustulatus,3,NULL,3,NULL,NULL
13717,71,Hermit Thrush,Catharus guttatus,4,NULL,4,5,NULL
13718,71,Wood Thrush,Hylocichla mustelina,4,4,3,NULL,NULL
13719,71,American Robin,Turdus migratorius,5,5,5,5,NULL
13720,71,Gray Catbird,Dumetella carolinensis,4,5,4,2,NULL
13721,71,Northern Mockingbird,Mimus polyglottos,5,5,5,5,NULL
13722,71,Brown Thrasher,Toxostoma rufum,4,4,4,4,NULL
13723,71,Cedar Waxwing,Bombycilla cedrorum,4,2,2,4,NULL
13724,71,Tennessee Warbler,Vermivora peregrina,NULL,NULL,3,NULL,NULL
13725,71,Orange-crowned Warbler,Vermivora celata,3,NULL,3,3,NULL
13726,71,Northern Parula,Parula americana,5,5,4,NULL,NULL
13727,71,Yellow Warbler,Dendroica petechia,3,3,3,NULL,NULL
13728,71,Magnolia Warbler,Dendroica magnolia,NULL,NULL,2,NULL,NULL
13729,71,Cape May Warbler,Dendroica tigrina,NULL,NULL,3,NULL,NULL
13730,71,Black-throated Blue Warbler,Dendroica caerulescens,2,NULL,4,NULL,NULL
13731,71,Yellow-rumped Warbler,Dendroica coronata,5,NULL,4,5,NULL
13732,71,Black-throated Green Warbler,Dendroica virens,3,NULL,3,NULL,NULL
13733,71,Yellow-throated Warbler,Dendroica dominica,5,4,3,NULL,NULL
13734,71,Pine Warbler,Dendroica pinus,4,4,2,2,NULL
13735,71,Prairie Warbler,Dendroica discolor,2,3,2,NULL,NULL
13736,71,Palm Warbler,Dendroica palmarum,2,NULL,4,3,NULL
13737,71,Bay-breasted Warbler,Dendroica castanea,NULL,NULL,3,NULL,NULL
13738,71,Blackpoll Warbler,Dendroica striata,2,NULL,3,NULL,NULL
13739,71,Black-and-white Warbler,Mniotilta varia,4,2,4,NULL,NULL
13740,71,American Redstart,Setophaga ruticilla,3,3,4,NULL,NULL
13741,71,Prothonotary Warbler,Protonotaria citrea,4,5,3,NULL,NULL
13742,71,Worm-eating Warbler,Helmitheros vermivorum,3,3,3,NULL,NULL
13743,71,Swainson's Warbler,Limnothlypis swainsonii,2,2,NULL,NULL,NULL
13744,71,Ovenbird,Seiurus aurocapilla,4,2,3,NULL,NULL
13745,71,Northern Waterthrush,Seiurus noveboracensis,2,3,2,NULL,NULL
13746,71,Louisiana Waterthrush,Seiurus motacilla,3,NULL,NULL,NULL,NULL
13747,71,Common Yellowthroat,Geothlypis trichas,4,4,4,2,NULL
13748,71,Hooded Warbler,Wilsonia citrina,4,4,3,NULL,NULL
13749,71,Yellow-breasted Chat,Icteria virens,2,2,3,NULL,NULL
13750,71,Summer Tanager,Piranga rubra,4,5,2,NULL,NULL
13751,71,Scarlet Tanager,Piranga olivacea,3,NULL,3,NULL,NULL
13752,71,Eastern Towhee,Pipilo erythrophthalmus,4,4,4,4,NULL
13753,71,Chipping Sparrow,Spizella passerina,4,4,4,4,NULL
13754,71,Field Sparrow,Spizella pusilla,3,NULL,3,3,NULL
13755,71,Fox Sparrow,Passerella iliaca,2,NULL,2,2,NULL
13756,71,Song Sparrow,Melospiza melodia,4,NULL,4,5,NULL
13757,71,Swamp Sparrow,Melospiza georgiana,4,NULL,4,5,NULL
13758,71,White-throated Sparrow,Zonotrichia albicollis,5,NULL,4,5,NULL
13759,71,Dark-eyed Junco,Junco hyemalis,2,NULL,2,4,NULL
13760,71,Northern Cardinal,Cardinalis cardinalis,5,5,5,5,NULL
13761,71,Rose-breasted Grosbeak,Pheucticus ludovicianus,3,NULL,3,NULL,NULL
13762,71,Blue Grosbeak,Passerina caerulea,4,2,3,NULL,NULL
13763,71,Indigo Bunting,Passerina cyanea,4,5,2,NULL,NULL
13764,71,Red-winged Blackbird,Agelaius phoeniceus,5,5,5,5,NULL
13765,71,Rusty Blackbird,Euphagus carolinus,3,NULL,3,3,NULL
13766,71,Common Grackle,Quiscalus quiscula,5,5,5,5,NULL
13767,71,Brown-headed Cowbird,Molothrus ater,4,5,2,2,NULL
13768,71,Orchard Oriole,Icterus spurius,4,5,NULL,NULL,NULL
13769,71,Baltimore Oriole,Icterus galbula,3,NULL,3,NULL,NULL
13770,71,Purple Finch,Carpodacus purpureus,3,NULL,3,3,NULL
13771,71,House Finch,Carpodacus mexicanus,5,5,5,5,NULL
13772,71,Pine Siskin,Carduelis pinus,1,NULL,1,1,NULL
13773,71,American Goldfinch,Carduelis tristis,4,3,4,5,NULL
13774,71,House Sparrow,Passer domesticus,5,5,5,5,NULL
13775,72,Wood Duck,Aix sponsa,4,4,4,4,NULL
13776,72,Wild Turkey,Meleagris gallopavo,3,3,3,3,NULL
13777,72,Northern Bobwhite,Colinus virginianus,3,3,3,3,NULL
13778,72,Double-crested Cormorant,Phalacrocorax auritus,3,3,3,NULL,NULL
13779,72,Anhinga,Anhinga anhinga,3,3,3,NULL,NULL
13780,72,Great Blue Heron,Ardea herodias,2,4,4,4,NULL
13781,72,Little Blue Heron,Egretta caerulea,3,3,3,NULL,NULL
13782,72,Green Heron,Butorides virescens,2,2,3,NULL,NULL
13783,72,White Ibis,Eudocimus albus,3,3,3,NULL,NULL
13784,72,Black Vulture,Coragyps atratus,4,4,4,4,NULL
13785,72,Turkey Vulture,Cathartes aura,5,5,5,5,NULL
13786,72,Osprey,Pandion haliaetus,2,3,3,NULL,NULL
13787,72,Swallow-tailed Kite,Elanoides forficatus,3,3,NULL,NULL,NULL
13788,72,Mississippi Kite,Ictinia mississippiensis,3,3,3,NULL,NULL
13789,72,Bald Eagle,Haliaeetus leucocephalus,3,3,3,3,NULL
13790,72,Sharp-shinned Hawk,Accipiter striatus,3,NULL,2,2,NULL
13791,72,Cooper's Hawk,Accipiter cooperii,3,3,2,2,NULL
13792,72,Red-shouldered Hawk,Buteo lineatus,4,4,4,4,NULL
13793,72,Broad-winged Hawk,Buteo platypterus,3,3,3,NULL,NULL
13794,72,Red-tailed Hawk,Buteo jamaicensis,2,2,4,4,NULL
13795,72,American Kestrel,Falco sparverius,2,3,2,4,NULL
13796,72,Killdeer,Charadrius vociferus,2,2,2,2,NULL
13797,72,American Woodcock,Scolopax minor,3,NULL,3,3,NULL
13798,72,Mourning Dove,Zenaida macroura,5,5,5,5,NULL
13799,72,Yellow-billed Cuckoo,Coccyzus americanus,2,5,2,NULL,NULL
13800,72,Black-billed Cuckoo,Coccyzus erythropthalmus,1,1,1,NULL,NULL
13801,72,Eastern Screech-Owl,Megascops asio,4,4,4,4,NULL
13802,72,Great Horned Owl,Bubo virginianus,2,2,2,2,NULL
13803,72,Barred Owl,Strix varia,2,2,2,2,NULL
13804,72,Common Nighthawk,Chordeiles minor,3,3,3,NULL,NULL
13805,72,Chuck-will's-widow,Caprimulgus carolinensis,2,2,3,NULL,NULL
13806,72,Whip-poor-will,Caprimulgus vociferus,2,2,3,NULL,NULL
13807,72,Chimney Swift,Chaetura pelagica,4,5,2,NULL,NULL
13808,72,Ruby-throated Hummingbird,Archilochus colubris,4,4,3,NULL,NULL
13809,72,Belted Kingfisher,Ceryle alcyon,3,3,3,3,NULL
13810,72,Red-headed Woodpecker,Melanerpes erythrocephalus,2,2,2,3,NULL
13811,72,Red-bellied Woodpecker,Melanerpes carolinus,5,5,5,5,NULL
13812,72,Yellow-bellied Sapsucker,Sphyrapicus varius,2,NULL,4,4,NULL
13813,72,Downy Woodpecker,Picoides pubescens,5,5,5,5,NULL
13814,72,Hairy Woodpecker,Picoides villosus,2,2,2,2,NULL
13815,72,Northern Flicker,Colaptes auratus,4,2,4,4,NULL
13816,72,Pileated Woodpecker,Dryocopus pileatus,4,4,4,4,NULL
13817,72,Eastern Wood-Pewee,Contopus virens,4,5,2,NULL,NULL
13818,72,Acadian Flycatcher,Empidonax virescens,4,5,3,NULL,NULL
13819,72,Eastern Phoebe,Sayornis phoebe,2,NULL,4,4,NULL
13820,72,Great Crested Flycatcher,Myiarchus crinitus,4,5,2,NULL,NULL
13821,72,Eastern Kingbird,Tyrannus tyrannus,2,2,2,NULL,NULL
13822,72,White-eyed Vireo,Vireo griseus,4,4,2,3,NULL
13823,72,Yellow-throated Vireo,Vireo flavifrons,3,3,3,NULL,NULL
13824,72,Blue-headed Vireo,Vireo solitarius,2,NULL,4,4,NULL
13825,72,Red-eyed Vireo,Vireo olivaceus,4,5,4,NULL,NULL
13826,72,Blue Jay,Cyanocitta cristata,5,5,5,5,NULL
13827,72,American Crow,Corvus brachyrhynchos,5,5,5,5,NULL
13828,72,Fish Crow,Corvus ossifragus,5,5,2,2,NULL
13829,72,Purple Martin,Progne subis,4,5,3,NULL,NULL
13830,72,Tree Swallow,Tachycineta bicolor,2,3,2,NULL,NULL
13831,72,Northern Rough-winged Swallow,Stelgidopteryx serripennis,3,3,3,NULL,NULL
13832,72,Bank Swallow,Riparia riparia,3,3,3,NULL,NULL
13833,72,Cliff Swallow,Petrochelidon pyrrhonota,3,3,3,NULL,NULL
13834,72,Barn Swallow,Hirundo rustica,4,4,2,NULL,NULL
13835,72,Carolina Chickadee,Poecile carolinensis,5,5,5,5,NULL
13836,72,Tufted Titmouse,Baeolophus bicolor,5,5,5,5,NULL
13837,72,Red-breasted Nuthatch,Sitta canadensis,3,NULL,3,3,NULL
13838,72,White-breasted Nuthatch,Sitta carolinensis,5,5,5,5,NULL
13839,72,Brown-headed Nuthatch,Sitta pusilla,5,5,5,5,NULL
13840,72,Brown Creeper,Certhia americana,2,NULL,4,4,NULL
13841,72,Carolina Wren,Thryothorus ludovicianus,5,5,5,5,NULL
13842,72,House Wren,Troglodytes aedon,2,NULL,4,4,NULL
13843,72,Winter Wren,Troglodytes troglodytes,3,NULL,4,4,NULL
13844,72,Golden-crowned Kinglet,Regulus satrapa,2,NULL,4,5,NULL
13845,72,Ruby-crowned Kinglet,Regulus calendula,4,NULL,4,5,NULL
13846,72,Blue-gray Gnatcatcher,Polioptila caerulea,5,5,2,3,NULL
13847,72,Eastern Bluebird,Sialia sialis,5,5,5,5,NULL
13848,72,Veery,Catharus fuscescens,3,NULL,3,NULL,NULL
13849,72,Gray-cheeked Thrush,Catharus minimus,NULL,NULL,3,NULL,NULL
13850,72,Swainson's Thrush,Catharus ustulatus,3,NULL,3,NULL,NULL
13851,72,Hermit Thrush,Catharus guttatus,2,NULL,4,4,NULL
13852,72,Wood Thrush,Hylocichla mustelina,2,2,3,NULL,NULL
13853,72,American Robin,Turdus migratorius,5,5,5,5,NULL
13854,72,Gray Catbird,Dumetella carolinensis,2,2,5,4,NULL
13855,72,Northern Mockingbird,Mimus polyglottos,5,5,5,5,NULL
13856,72,Brown Thrasher,Toxostoma rufum,5,5,5,5,NULL
13857,72,European Starling,Sturnus vulgaris,4,4,4,4,NULL
13858,72,Cedar Waxwing,Bombycilla cedrorum,4,NULL,2,4,NULL
13859,72,Orange-crowned Warbler,Vermivora celata,2,NULL,2,2,NULL
13860,72,Northern Parula,Parula americana,4,5,4,NULL,NULL
13861,72,Yellow Warbler,Dendroica petechia,3,NULL,3,NULL,NULL
